seriesName,startTime,value,endTime
304,2026-02-19T21:00:00Z,1,2026-02-19T21:59:59Z
304,2026-02-19T22:00:00Z,0,2026-02-19T22:59:59Z
304,2026-02-19T23:00:00Z,0,2026-02-19T23:59:59Z
304,2026-02-20T00:00:00Z,0,2026-02-20T00:59:59Z
304,2026-02-20T01:00:00Z,0,2026-02-20T01:59:59Z
304,2026-02-20T02:00:00Z,1,2026-02-20T02:59:59Z
304,2026-02-20T03:00:00Z,0,2026-02-20T03:59:59Z
304,2026-02-20T04:00:00Z,0,2026-02-20T04:59:59Z
304,2026-02-20T05:00:00Z,0,2026-02-20T05:59:59Z
304,2026-02-20T06:00:00Z,0,2026-02-20T06:59:59Z
304,2026-02-20T07:00:00Z,0,2026-02-20T07:59:59Z
304,2026-02-20T08:00:00Z,0,2026-02-20T08:59:59Z
304,2026-02-20T09:00:00Z,0,2026-02-20T09:59:59Z
304,2026-02-20T10:00:00Z,0,2026-02-20T10:59:59Z
304,2026-02-20T11:00:00Z,0,2026-02-20T11:59:59Z
304,2026-02-20T12:00:00Z,0,2026-02-20T12:59:59Z
304,2026-02-20T13:00:00Z,0,2026-02-20T13:59:59Z
304,2026-02-20T14:00:00Z,0,2026-02-20T14:59:59Z
304,2026-02-20T15:00:00Z,1,2026-02-20T15:59:59Z
304,2026-02-20T16:00:00Z,3,2026-02-20T16:59:59Z
304,2026-02-20T17:00:00Z,0,2026-02-20T17:59:59Z
304,2026-02-20T18:00:00Z,0,2026-02-20T18:59:59Z
304,2026-02-20T19:00:00Z,0,2026-02-20T19:59:59Z
304,2026-02-20T20:00:00Z,0,2026-02-20T20:59:59Z
304,2026-02-20T21:00:00Z,0,2026-02-20T21:59:59Z
304,2026-02-20T22:00:00Z,1,2026-02-20T22:59:59Z
304,2026-02-20T23:00:00Z,7,2026-02-20T23:59:59Z
304,2026-02-21T00:00:00Z,0,2026-02-21T00:59:59Z
304,2026-02-21T01:00:00Z,0,2026-02-21T01:59:59Z
304,2026-02-21T02:00:00Z,0,2026-02-21T02:59:59Z
304,2026-02-21T03:00:00Z,0,2026-02-21T03:59:59Z
304,2026-02-21T04:00:00Z,5,2026-02-21T04:59:59Z
304,2026-02-21T05:00:00Z,0,2026-02-21T05:59:59Z
304,2026-02-21T06:00:00Z,0,2026-02-21T06:59:59Z
304,2026-02-21T07:00:00Z,8,2026-02-21T07:59:59Z
304,2026-02-21T08:00:00Z,0,2026-02-21T08:59:59Z
304,2026-02-21T09:00:00Z,0,2026-02-21T09:59:59Z
304,2026-02-21T10:00:00Z,0,2026-02-21T10:59:59Z
304,2026-02-21T11:00:00Z,0,2026-02-21T11:59:59Z
304,2026-02-21T12:00:00Z,1,2026-02-21T12:59:59Z
304,2026-02-21T13:00:00Z,1,2026-02-21T13:59:59Z
304,2026-02-21T14:00:00Z,0,2026-02-21T14:59:59Z
304,2026-02-21T15:00:00Z,0,2026-02-21T15:59:59Z
304,2026-02-21T16:00:00Z,0,2026-02-21T16:59:59Z
304,2026-02-21T17:00:00Z,0,2026-02-21T17:59:59Z
304,2026-02-21T18:00:00Z,0,2026-02-21T18:59:59Z
304,2026-02-21T19:00:00Z,0,2026-02-21T19:59:59Z
304,2026-02-21T20:00:00Z,0,2026-02-21T20:59:59Z
304,2026-02-21T21:00:00Z,0,2026-02-21T21:59:59Z
304,2026-02-21T22:00:00Z,0,2026-02-21T22:59:59Z
304,2026-02-21T23:00:00Z,0,2026-02-21T23:59:59Z
304,2026-02-22T00:00:00Z,1,2026-02-22T00:59:59Z
304,2026-02-22T01:00:00Z,0,2026-02-22T01:59:59Z
304,2026-02-22T02:00:00Z,0,2026-02-22T02:59:59Z
304,2026-02-22T03:00:00Z,0,2026-02-22T03:59:59Z
304,2026-02-22T04:00:00Z,3,2026-02-22T04:59:59Z
304,2026-02-22T05:00:00Z,0,2026-02-22T05:59:59Z
304,2026-02-22T06:00:00Z,0,2026-02-22T06:59:59Z
304,2026-02-22T07:00:00Z,1,2026-02-22T07:59:59Z
304,2026-02-22T08:00:00Z,0,2026-02-22T08:59:59Z
304,2026-02-22T09:00:00Z,0,2026-02-22T09:59:59Z
304,2026-02-22T10:00:00Z,0,2026-02-22T10:59:59Z
304,2026-02-22T11:00:00Z,0,2026-02-22T11:59:59Z
304,2026-02-22T12:00:00Z,0,2026-02-22T12:59:59Z
304,2026-02-22T13:00:00Z,0,2026-02-22T13:59:59Z
304,2026-02-22T14:00:00Z,1,2026-02-22T14:59:59Z
304,2026-02-22T15:00:00Z,0,2026-02-22T15:59:59Z
304,2026-02-22T16:00:00Z,0,2026-02-22T16:59:59Z
304,2026-02-22T17:00:00Z,0,2026-02-22T17:59:59Z
304,2026-02-22T18:00:00Z,0,2026-02-22T18:59:59Z
304,2026-02-22T19:00:00Z,0,2026-02-22T19:59:59Z
304,2026-02-22T20:00:00Z,0,2026-02-22T20:59:59Z
304,2026-02-22T21:00:00Z,1,2026-02-22T21:59:59Z
304,2026-02-22T22:00:00Z,8,2026-02-22T22:59:59Z
304,2026-02-22T23:00:00Z,0,2026-02-22T23:59:59Z
304,2026-02-23T00:00:00Z,0,2026-02-23T00:59:59Z
304,2026-02-23T01:00:00Z,0,2026-02-23T01:59:59Z
304,2026-02-23T02:00:00Z,0,2026-02-23T02:59:59Z
304,2026-02-23T03:00:00Z,0,2026-02-23T03:59:59Z
304,2026-02-23T04:00:00Z,6,2026-02-23T04:59:59Z
304,2026-02-23T05:00:00Z,1,2026-02-23T05:59:59Z
304,2026-02-23T06:00:00Z,0,2026-02-23T06:59:59Z
304,2026-02-23T07:00:00Z,0,2026-02-23T07:59:59Z
304,2026-02-23T08:00:00Z,0,2026-02-23T08:59:59Z
304,2026-02-23T09:00:00Z,0,2026-02-23T09:59:59Z
304,2026-02-23T10:00:00Z,0,2026-02-23T10:59:59Z
304,2026-02-23T11:00:00Z,0,2026-02-23T11:59:59Z
304,2026-02-23T12:00:00Z,0,2026-02-23T12:59:59Z
304,2026-02-23T13:00:00Z,1,2026-02-23T13:59:59Z
304,2026-02-23T14:00:00Z,1,2026-02-23T14:59:59Z
304,2026-02-23T15:00:00Z,0,2026-02-23T15:59:59Z
304,2026-02-23T16:00:00Z,0,2026-02-23T16:59:59Z
304,2026-02-23T17:00:00Z,4,2026-02-23T17:59:59Z
304,2026-02-23T18:00:00Z,0,2026-02-23T18:59:59Z
304,2026-02-23T19:00:00Z,0,2026-02-23T19:59:59Z
304,2026-02-23T20:00:00Z,0,2026-02-23T20:59:59Z
304,2026-02-23T21:00:00Z,0,2026-02-23T21:59:59Z
304,2026-02-23T22:00:00Z,0,2026-02-23T22:59:59Z
304,2026-02-23T23:00:00Z,0,2026-02-23T23:59:59Z
304,2026-02-24T00:00:00Z,0,2026-02-24T00:59:59Z
304,2026-02-24T01:00:00Z,0,2026-02-24T01:59:59Z
304,2026-02-24T02:00:00Z,0,2026-02-24T02:59:59Z
304,2026-02-24T03:00:00Z,5,2026-02-24T03:59:59Z
304,2026-02-24T04:00:00Z,0,2026-02-24T04:59:59Z
304,2026-02-24T05:00:00Z,0,2026-02-24T05:59:59Z
304,2026-02-24T06:00:00Z,0,2026-02-24T06:59:59Z
304,2026-02-24T07:00:00Z,0,2026-02-24T07:59:59Z
304,2026-02-24T08:00:00Z,0,2026-02-24T08:59:59Z
304,2026-02-24T09:00:00Z,0,2026-02-24T09:59:59Z
304,2026-02-24T10:00:00Z,0,2026-02-24T10:59:59Z
304,2026-02-24T11:00:00Z,0,2026-02-24T11:59:59Z
304,2026-02-24T12:00:00Z,3,2026-02-24T12:59:59Z
304,2026-02-24T13:00:00Z,0,2026-02-24T13:59:59Z
304,2026-02-24T14:00:00Z,0,2026-02-24T14:59:59Z
304,2026-02-24T15:00:00Z,6,2026-02-24T15:59:59Z
304,2026-02-24T16:00:00Z,1,2026-02-24T16:59:59Z
304,2026-02-24T17:00:00Z,0,2026-02-24T17:59:59Z
304,2026-02-24T18:00:00Z,0,2026-02-24T18:59:59Z
304,2026-02-24T19:00:00Z,2,2026-02-24T19:59:59Z
304,2026-02-24T20:00:00Z,0,2026-02-24T20:59:59Z
304,2026-02-24T21:00:00Z,0,2026-02-24T21:59:59Z
304,2026-02-24T22:00:00Z,2,2026-02-24T22:59:59Z
304,2026-02-24T23:00:00Z,0,2026-02-24T23:59:59Z
304,2026-02-25T00:00:00Z,1,2026-02-25T00:59:59Z
304,2026-02-25T01:00:00Z,0,2026-02-25T01:59:59Z
304,2026-02-25T02:00:00Z,0,2026-02-25T02:59:59Z
304,2026-02-25T03:00:00Z,0,2026-02-25T03:59:59Z
304,2026-02-25T04:00:00Z,0,2026-02-25T04:59:59Z
304,2026-02-25T05:00:00Z,0,2026-02-25T05:59:59Z
304,2026-02-25T06:00:00Z,0,2026-02-25T06:59:59Z
304,2026-02-25T07:00:00Z,0,2026-02-25T07:59:59Z
304,2026-02-25T08:00:00Z,0,2026-02-25T08:59:59Z
304,2026-02-25T09:00:00Z,0,2026-02-25T09:59:59Z
304,2026-02-25T10:00:00Z,0,2026-02-25T10:59:59Z
304,2026-02-25T11:00:00Z,0,2026-02-25T11:59:59Z
304,2026-02-25T12:00:00Z,0,2026-02-25T12:59:59Z
304,2026-02-25T13:00:00Z,0,2026-02-25T13:59:59Z
304,2026-02-25T14:00:00Z,0,2026-02-25T14:59:59Z
304,2026-02-25T15:00:00Z,0,2026-02-25T15:59:59Z
304,2026-02-25T16:00:00Z,0,2026-02-25T16:59:59Z
304,2026-02-25T17:00:00Z,0,2026-02-25T17:59:59Z
304,2026-02-25T18:00:00Z,0,2026-02-25T18:59:59Z
304,2026-02-25T19:00:00Z,0,2026-02-25T19:59:59Z
304,2026-02-25T20:00:00Z,0,2026-02-25T20:59:59Z
304,2026-02-25T21:00:00Z,0,2026-02-25T21:59:59Z
304,2026-02-25T22:00:00Z,2,2026-02-25T22:59:59Z
304,2026-02-25T23:00:00Z,0,2026-02-25T23:59:59Z
304,2026-02-26T00:00:00Z,0,2026-02-26T00:59:59Z
304,2026-02-26T01:00:00Z,0,2026-02-26T01:59:59Z
304,2026-02-26T02:00:00Z,3,2026-02-26T02:59:59Z
304,2026-02-26T03:00:00Z,0,2026-02-26T03:59:59Z
304,2026-02-26T04:00:00Z,0,2026-02-26T04:59:59Z
304,2026-02-26T05:00:00Z,1,2026-02-26T05:59:59Z
304,2026-02-26T06:00:00Z,0,2026-02-26T06:59:59Z
304,2026-02-26T07:00:00Z,0,2026-02-26T07:59:59Z
304,2026-02-26T08:00:00Z,0,2026-02-26T08:59:59Z
304,2026-02-26T09:00:00Z,0,2026-02-26T09:59:59Z
304,2026-02-26T10:00:00Z,0,2026-02-26T10:59:59Z
304,2026-02-26T11:00:00Z,0,2026-02-26T11:59:59Z
304,2026-02-26T12:00:00Z,0,2026-02-26T12:59:59Z
304,2026-02-26T13:00:00Z,1,2026-02-26T13:59:59Z
304,2026-02-26T14:00:00Z,0,2026-02-26T14:59:59Z
304,2026-02-26T15:00:00Z,1,2026-02-26T15:59:59Z
304,2026-02-26T16:00:00Z,0,2026-02-26T16:59:59Z
304,2026-02-26T17:00:00Z,0,2026-02-26T17:59:59Z
304,2026-02-26T18:00:00Z,0,2026-02-26T18:59:59Z
304,2026-02-26T19:00:00Z,0,2026-02-26T19:59:59Z
304,2026-02-26T20:00:00Z,0,2026-02-26T20:59:59Z
304,2026-02-26T21:00:00Z,0,2026-02-26T21:59:59Z
304,2026-02-26T22:00:00Z,1,2026-02-26T22:59:59Z
304,2026-02-26T23:00:00Z,0,2026-02-26T23:59:59Z
304,2026-02-27T00:00:00Z,0,2026-02-27T00:59:59Z
304,2026-02-27T01:00:00Z,1,2026-02-27T01:59:59Z
304,2026-02-27T02:00:00Z,0,2026-02-27T02:59:59Z
304,2026-02-27T03:00:00Z,2,2026-02-27T03:59:59Z
304,2026-02-27T04:00:00Z,0,2026-02-27T04:59:59Z
304,2026-02-27T05:00:00Z,0,2026-02-27T05:59:59Z
304,2026-02-27T06:00:00Z,0,2026-02-27T06:59:59Z
304,2026-02-27T07:00:00Z,0,2026-02-27T07:59:59Z
304,2026-02-27T08:00:00Z,0,2026-02-27T08:59:59Z
304,2026-02-27T09:00:00Z,0,2026-02-27T09:59:59Z
304,2026-02-27T10:00:00Z,0,2026-02-27T10:59:59Z
304,2026-02-27T11:00:00Z,0,2026-02-27T11:59:59Z
304,2026-02-27T12:00:00Z,0,2026-02-27T12:59:59Z
304,2026-02-27T13:00:00Z,0,2026-02-27T13:59:59Z
304,2026-02-27T14:00:00Z,0,2026-02-27T14:59:59Z
304,2026-02-27T15:00:00Z,0,2026-02-27T15:59:59Z
304,2026-02-27T16:00:00Z,0,2026-02-27T16:59:59Z
304,2026-02-27T17:00:00Z,1,2026-02-27T17:59:59Z
304,2026-02-27T18:00:00Z,2,2026-02-27T18:59:59Z
304,2026-02-27T19:00:00Z,0,2026-02-27T19:59:59Z
304,2026-02-27T20:00:00Z,0,2026-02-27T20:59:59Z
304,2026-02-27T21:00:00Z,0,2026-02-27T21:59:59Z
304,2026-02-27T22:00:00Z,0,2026-02-27T22:59:59Z
304,2026-02-27T23:00:00Z,0,2026-02-27T23:59:59Z
304,2026-02-28T00:00:00Z,0,2026-02-28T00:59:59Z
304,2026-02-28T01:00:00Z,0,2026-02-28T01:59:59Z
304,2026-02-28T02:00:00Z,0,2026-02-28T02:59:59Z
304,2026-02-28T03:00:00Z,0,2026-02-28T03:59:59Z
304,2026-02-28T04:00:00Z,0,2026-02-28T04:59:59Z
304,2026-02-28T05:00:00Z,0,2026-02-28T05:59:59Z
304,2026-02-28T06:00:00Z,0,2026-02-28T06:59:59Z
304,2026-02-28T07:00:00Z,0,2026-02-28T07:59:59Z
304,2026-02-28T08:00:00Z,0,2026-02-28T08:59:59Z
304,2026-02-28T09:00:00Z,0,2026-02-28T09:59:59Z
304,2026-02-28T10:00:00Z,0,2026-02-28T10:59:59Z
304,2026-02-28T11:00:00Z,4,2026-02-28T11:59:59Z
304,2026-02-28T12:00:00Z,0,2026-02-28T12:59:59Z
304,2026-02-28T13:00:00Z,0,2026-02-28T13:59:59Z
304,2026-02-28T14:00:00Z,101,2026-02-28T14:59:59Z
304,2026-02-28T15:00:00Z,0,2026-02-28T15:59:59Z
304,2026-02-28T16:00:00Z,0,2026-02-28T16:59:59Z
304,2026-02-28T17:00:00Z,0,2026-02-28T17:59:59Z
304,2026-02-28T18:00:00Z,0,2026-02-28T18:59:59Z
304,2026-02-28T19:00:00Z,0,2026-02-28T19:59:59Z
304,2026-02-28T20:00:00Z,0,2026-02-28T20:59:59Z
304,2026-02-28T21:00:00Z,0,2026-02-28T21:59:59Z
304,2026-02-28T22:00:00Z,0,2026-02-28T22:59:59Z
304,2026-02-28T23:00:00Z,0,2026-02-28T23:59:59Z
304,2026-03-01T00:00:00Z,0,2026-03-01T00:59:59Z
304,2026-03-01T01:00:00Z,0,2026-03-01T01:59:59Z
304,2026-03-01T02:00:00Z,0,2026-03-01T02:59:59Z
304,2026-03-01T03:00:00Z,0,2026-03-01T03:59:59Z
304,2026-03-01T04:00:00Z,0,2026-03-01T04:59:59Z
304,2026-03-01T05:00:00Z,0,2026-03-01T05:59:59Z
304,2026-03-01T06:00:00Z,0,2026-03-01T06:59:59Z
304,2026-03-01T07:00:00Z,1,2026-03-01T07:59:59Z
304,2026-03-01T08:00:00Z,0,2026-03-01T08:59:59Z
304,2026-03-01T09:00:00Z,0,2026-03-01T09:59:59Z
304,2026-03-01T10:00:00Z,0,2026-03-01T10:59:59Z
304,2026-03-01T11:00:00Z,0,2026-03-01T11:59:59Z
304,2026-03-01T12:00:00Z,0,2026-03-01T12:59:59Z
304,2026-03-01T13:00:00Z,0,2026-03-01T13:59:59Z
304,2026-03-01T14:00:00Z,0,2026-03-01T14:59:59Z
304,2026-03-01T15:00:00Z,2,2026-03-01T15:59:59Z
304,2026-03-01T16:00:00Z,1,2026-03-01T16:59:59Z
304,2026-03-01T17:00:00Z,30,2026-03-01T17:59:59Z
304,2026-03-01T18:00:00Z,1,2026-03-01T18:59:59Z
304,2026-03-01T19:00:00Z,0,2026-03-01T19:59:59Z
304,2026-03-01T20:00:00Z,0,2026-03-01T20:59:59Z
304,2026-03-01T21:00:00Z,64,2026-03-01T21:59:59Z
304,2026-03-01T22:00:00Z,0,2026-03-01T22:59:59Z
304,2026-03-01T23:00:00Z,0,2026-03-01T23:59:59Z
304,2026-03-02T00:00:00Z,0,2026-03-02T00:59:59Z
304,2026-03-02T01:00:00Z,0,2026-03-02T01:59:59Z
304,2026-03-02T02:00:00Z,0,2026-03-02T02:59:59Z
304,2026-03-02T03:00:00Z,0,2026-03-02T03:59:59Z
304,2026-03-02T04:00:00Z,10,2026-03-02T04:59:59Z
304,2026-03-02T05:00:00Z,1,2026-03-02T05:59:59Z
304,2026-03-02T06:00:00Z,19,2026-03-02T06:59:59Z
304,2026-03-02T07:00:00Z,5,2026-03-02T07:59:59Z
304,2026-03-02T08:00:00Z,0,2026-03-02T08:59:59Z
304,2026-03-02T09:00:00Z,0,2026-03-02T09:59:59Z
304,2026-03-02T10:00:00Z,0,2026-03-02T10:59:59Z
304,2026-03-02T11:00:00Z,0,2026-03-02T11:59:59Z
304,2026-03-02T12:00:00Z,0,2026-03-02T12:59:59Z
304,2026-03-02T13:00:00Z,0,2026-03-02T13:59:59Z
304,2026-03-02T14:00:00Z,1,2026-03-02T14:59:59Z
304,2026-03-02T15:00:00Z,0,2026-03-02T15:59:59Z
304,2026-03-02T16:00:00Z,0,2026-03-02T16:59:59Z
304,2026-03-02T17:00:00Z,0,2026-03-02T17:59:59Z
304,2026-03-02T18:00:00Z,0,2026-03-02T18:59:59Z
304,2026-03-02T19:00:00Z,0,2026-03-02T19:59:59Z
304,2026-03-02T20:00:00Z,0,2026-03-02T20:59:59Z
304,2026-03-02T21:00:00Z,0,2026-03-02T21:59:59Z
304,2026-03-02T22:00:00Z,0,2026-03-02T22:59:59Z
304,2026-03-02T23:00:00Z,0,2026-03-02T23:59:59Z
304,2026-03-03T00:00:00Z,1,2026-03-03T00:59:59Z
304,2026-03-03T01:00:00Z,0,2026-03-03T01:59:59Z
304,2026-03-03T02:00:00Z,0,2026-03-03T02:59:59Z
304,2026-03-03T03:00:00Z,0,2026-03-03T03:59:59Z
304,2026-03-03T04:00:00Z,1,2026-03-03T04:59:59Z
304,2026-03-03T05:00:00Z,0,2026-03-03T05:59:59Z
304,2026-03-03T06:00:00Z,0,2026-03-03T06:59:59Z
304,2026-03-03T07:00:00Z,0,2026-03-03T07:59:59Z
304,2026-03-03T08:00:00Z,0,2026-03-03T08:59:59Z
304,2026-03-03T09:00:00Z,0,2026-03-03T09:59:59Z
304,2026-03-03T10:00:00Z,0,2026-03-03T10:59:59Z
304,2026-03-03T11:00:00Z,0,2026-03-03T11:59:59Z
304,2026-03-03T12:00:00Z,1,2026-03-03T12:59:59Z
304,2026-03-03T13:00:00Z,0,2026-03-03T13:59:59Z
304,2026-03-03T14:00:00Z,1,2026-03-03T14:59:59Z
304,2026-03-03T15:00:00Z,0,2026-03-03T15:59:59Z
304,2026-03-03T16:00:00Z,1,2026-03-03T16:59:59Z
304,2026-03-03T17:00:00Z,0,2026-03-03T17:59:59Z
304,2026-03-03T18:00:00Z,0,2026-03-03T18:59:59Z
304,2026-03-03T19:00:00Z,0,2026-03-03T19:59:59Z
304,2026-03-03T20:00:00Z,15,2026-03-03T20:59:59Z
304,2026-03-03T21:00:00Z,2,2026-03-03T21:59:59Z
304,2026-03-03T22:00:00Z,0,2026-03-03T22:59:59Z
304,2026-03-03T23:00:00Z,3,2026-03-03T23:59:59Z
304,2026-03-04T00:00:00Z,0,2026-03-04T00:59:59Z
304,2026-03-04T01:00:00Z,0,2026-03-04T01:59:59Z
304,2026-03-04T02:00:00Z,0,2026-03-04T02:59:59Z
304,2026-03-04T03:00:00Z,0,2026-03-04T03:59:59Z
304,2026-03-04T04:00:00Z,0,2026-03-04T04:59:59Z
304,2026-03-04T05:00:00Z,4,2026-03-04T05:59:59Z
304,2026-03-04T06:00:00Z,0,2026-03-04T06:59:59Z
304,2026-03-04T07:00:00Z,0,2026-03-04T07:59:59Z
304,2026-03-04T08:00:00Z,0,2026-03-04T08:59:59Z
304,2026-03-04T09:00:00Z,0,2026-03-04T09:59:59Z
304,2026-03-04T10:00:00Z,1,2026-03-04T10:59:59Z
304,2026-03-04T11:00:00Z,0,2026-03-04T11:59:59Z
304,2026-03-04T12:00:00Z,0,2026-03-04T12:59:59Z
304,2026-03-04T13:00:00Z,0,2026-03-04T13:59:59Z
304,2026-03-04T14:00:00Z,0,2026-03-04T14:59:59Z
304,2026-03-04T15:00:00Z,1,2026-03-04T15:59:59Z
304,2026-03-04T16:00:00Z,0,2026-03-04T16:59:59Z
304,2026-03-04T17:00:00Z,1,2026-03-04T17:59:59Z
304,2026-03-04T18:00:00Z,0,2026-03-04T18:59:59Z
304,2026-03-04T19:00:00Z,1,2026-03-04T19:59:59Z
304,2026-03-04T20:00:00Z,0,2026-03-04T20:59:59Z
Cached,2026-02-02T20:00:00Z,2,2026-02-02T20:59:59Z
Cached,2026-02-02T21:00:00Z,1,2026-02-02T21:59:59Z
Cached,2026-02-02T22:00:00Z,2,2026-02-02T22:59:59Z
Cached,2026-02-02T23:00:00Z,0,2026-02-02T23:59:59Z
Cached,2026-02-03T00:00:00Z,0,2026-02-03T00:59:59Z
Cached,2026-02-03T01:00:00Z,2,2026-02-03T01:59:59Z
Cached,2026-02-03T02:00:00Z,1,2026-02-03T02:59:59Z
Cached,2026-02-03T03:00:00Z,0,2026-02-03T03:59:59Z
Cached,2026-02-03T04:00:00Z,2,2026-02-03T04:59:59Z
Cached,2026-02-03T05:00:00Z,33,2026-02-03T05:59:59Z
Cached,2026-02-03T06:00:00Z,3,2026-02-03T06:59:59Z
Cached,2026-02-03T07:00:00Z,0,2026-02-03T07:59:59Z
Cached,2026-02-03T08:00:00Z,1,2026-02-03T08:59:59Z
Cached,2026-02-03T09:00:00Z,0,2026-02-03T09:59:59Z
Cached,2026-02-03T10:00:00Z,0,2026-02-03T10:59:59Z
Cached,2026-02-03T11:00:00Z,0,2026-02-03T11:59:59Z
Cached,2026-02-03T12:00:00Z,0,2026-02-03T12:59:59Z
Cached,2026-02-03T13:00:00Z,0,2026-02-03T13:59:59Z
Cached,2026-02-03T14:00:00Z,0,2026-02-03T14:59:59Z
Cached,2026-02-03T15:00:00Z,0,2026-02-03T15:59:59Z
Cached,2026-02-03T16:00:00Z,5,2026-02-03T16:59:59Z
Cached,2026-02-03T17:00:00Z,0,2026-02-03T17:59:59Z
Cached,2026-02-03T18:00:00Z,6,2026-02-03T18:59:59Z
Cached,2026-02-03T19:00:00Z,30,2026-02-03T19:59:59Z
Cached,2026-02-03T20:00:00Z,4,2026-02-03T20:59:59Z
Cached,2026-02-03T21:00:00Z,0,2026-02-03T21:59:59Z
Cached,2026-02-03T22:00:00Z,0,2026-02-03T22:59:59Z
Cached,2026-02-03T23:00:00Z,0,2026-02-03T23:59:59Z
Cached,2026-02-04T00:00:00Z,1,2026-02-04T00:59:59Z
Cached,2026-02-04T01:00:00Z,0,2026-02-04T01:59:59Z
Cached,2026-02-04T02:00:00Z,1,2026-02-04T02:59:59Z
Cached,2026-02-04T03:00:00Z,0,2026-02-04T03:59:59Z
Cached,2026-02-04T04:00:00Z,3,2026-02-04T04:59:59Z
Cached,2026-02-04T05:00:00Z,0,2026-02-04T05:59:59Z
Cached,2026-02-04T06:00:00Z,3,2026-02-04T06:59:59Z
Cached,2026-02-04T07:00:00Z,0,2026-02-04T07:59:59Z
Cached,2026-02-04T08:00:00Z,0,2026-02-04T08:59:59Z
Cached,2026-02-04T09:00:00Z,1,2026-02-04T09:59:59Z
Cached,2026-02-04T10:00:00Z,0,2026-02-04T10:59:59Z
Cached,2026-02-04T11:00:00Z,0,2026-02-04T11:59:59Z
Cached,2026-02-04T12:00:00Z,1,2026-02-04T12:59:59Z
Cached,2026-02-04T13:00:00Z,3,2026-02-04T13:59:59Z
Cached,2026-02-04T14:00:00Z,0,2026-02-04T14:59:59Z
Cached,2026-02-04T15:00:00Z,0,2026-02-04T15:59:59Z
Cached,2026-02-04T16:00:00Z,1,2026-02-04T16:59:59Z
Cached,2026-02-04T17:00:00Z,5,2026-02-04T17:59:59Z
Cached,2026-02-04T18:00:00Z,0,2026-02-04T18:59:59Z
Cached,2026-02-04T19:00:00Z,39,2026-02-04T19:59:59Z
Cached,2026-02-04T20:00:00Z,22,2026-02-04T20:59:59Z
Cached,2026-02-04T21:00:00Z,1,2026-02-04T21:59:59Z
Cached,2026-02-04T22:00:00Z,0,2026-02-04T22:59:59Z
Cached,2026-02-04T23:00:00Z,9,2026-02-04T23:59:59Z
Cached,2026-02-05T00:00:00Z,5,2026-02-05T00:59:59Z
Cached,2026-02-05T01:00:00Z,3,2026-02-05T01:59:59Z
Cached,2026-02-05T02:00:00Z,0,2026-02-05T02:59:59Z
Cached,2026-02-05T03:00:00Z,14,2026-02-05T03:59:59Z
Cached,2026-02-05T04:00:00Z,21,2026-02-05T04:59:59Z
Cached,2026-02-05T05:00:00Z,2,2026-02-05T05:59:59Z
Cached,2026-02-05T06:00:00Z,1,2026-02-05T06:59:59Z
Cached,2026-02-05T07:00:00Z,2,2026-02-05T07:59:59Z
Cached,2026-02-05T08:00:00Z,1,2026-02-05T08:59:59Z
Cached,2026-02-05T09:00:00Z,1,2026-02-05T09:59:59Z
Cached,2026-02-05T10:00:00Z,11,2026-02-05T10:59:59Z
Cached,2026-02-05T11:00:00Z,3,2026-02-05T11:59:59Z
Cached,2026-02-05T12:00:00Z,2,2026-02-05T12:59:59Z
Cached,2026-02-05T13:00:00Z,0,2026-02-05T13:59:59Z
Cached,2026-02-05T14:00:00Z,3,2026-02-05T14:59:59Z
Cached,2026-02-05T15:00:00Z,15,2026-02-05T15:59:59Z
Cached,2026-02-05T16:00:00Z,14,2026-02-05T16:59:59Z
Cached,2026-02-05T17:00:00Z,0,2026-02-05T17:59:59Z
Cached,2026-02-05T18:00:00Z,0,2026-02-05T18:59:59Z
Cached,2026-02-05T19:00:00Z,0,2026-02-05T19:59:59Z
Cached,2026-02-05T20:00:00Z,0,2026-02-05T20:59:59Z
Cached,2026-02-05T21:00:00Z,1,2026-02-05T21:59:59Z
Cached,2026-02-05T22:00:00Z,0,2026-02-05T22:59:59Z
Cached,2026-02-05T23:00:00Z,0,2026-02-05T23:59:59Z
Cached,2026-02-06T00:00:00Z,0,2026-02-06T00:59:59Z
Cached,2026-02-06T01:00:00Z,37,2026-02-06T01:59:59Z
Cached,2026-02-06T02:00:00Z,0,2026-02-06T02:59:59Z
Cached,2026-02-06T03:00:00Z,0,2026-02-06T03:59:59Z
Cached,2026-02-06T04:00:00Z,6,2026-02-06T04:59:59Z
Cached,2026-02-06T05:00:00Z,14,2026-02-06T05:59:59Z
Cached,2026-02-06T06:00:00Z,15,2026-02-06T06:59:59Z
Cached,2026-02-06T07:00:00Z,20,2026-02-06T07:59:59Z
Cached,2026-02-06T08:00:00Z,8,2026-02-06T08:59:59Z
Cached,2026-02-06T09:00:00Z,18,2026-02-06T09:59:59Z
Cached,2026-02-06T10:00:00Z,0,2026-02-06T10:59:59Z
Cached,2026-02-06T11:00:00Z,1,2026-02-06T11:59:59Z
Cached,2026-02-06T12:00:00Z,0,2026-02-06T12:59:59Z
Cached,2026-02-06T13:00:00Z,0,2026-02-06T13:59:59Z
Cached,2026-02-06T14:00:00Z,0,2026-02-06T14:59:59Z
Cached,2026-02-06T15:00:00Z,0,2026-02-06T15:59:59Z
Cached,2026-02-06T16:00:00Z,0,2026-02-06T16:59:59Z
